Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
47.698,0.0,0.0,0.0,0.0,0.0,0.0
47.742,0.0,0.0,0.0,0.0,0.0,0.0
47.77,0.0,0.0,0.0,0.0,0.0,0.0
47.81,0.0,0.0,0.0,0.0,0.0,0.0
47.846000000000004,0.0,0.0,0.0,0.0,0.0,0.0
47.874,0.0,0.0,0.0,0.0,0.0,0.0
47.902,0.0,0.0,0.0,0.0,0.0,0.0
47.938,0.0,0.0,0.0,0.0,0.0,0.0
47.974,0.0,0.0,0.0,0.0,0.0,0.0
48.006,0.0,0.0,0.0,0.0,0.0,0.0
48.038,0.0,0.0,0.0,0.0,0.0,0.0
48.07,0.0,0.0,0.0,0.0,0.0,0.0
48.11,0.0,0.0,0.0,0.0,0.0,0.0
48.146,0.0,0.0,0.0,0.0,0.0,0.0
48.166,0.0,0.0,0.0,0.0,0.0,0.0
48.206,0.0,0.0,0.0,0.0,0.0,0.0
48.238,0.0,0.0,0.0,0.0,0.0,0.0
48.282,0.0,0.0,0.0,0.0,0.0,0.0
48.31,0.0,0.0,0.0,0.0,0.0,0.0
48.346,0.0,0.0,0.0,0.0,0.0,0.0
48.366,0.0,0.0,0.0,0.0,0.0,0.0
48.406,0.0,0.0,0.0,0.0,0.0,0.0
48.446,0.0,0.0,0.0,0.0,0.0,0.0
48.47,0.0,0.0,0.0,0.0,0.0,0.0
48.498,0.0,0.0,0.0,0.0,0.0,0.0
48.542,0.0,0.0,0.0,0.0,0.0,0.0
48.574,0.0,0.0,0.0,0.0,0.0,0.0
48.602,0.0,0.0,0.0,0.0,0.0,0.0
48.646,0.0,0.0,0.0,0.0,0.0,0.0
48.678,0.0,0.0,0.0,0.0,0.0,0.0
48.706,0.0,0.0,0.0,0.0,0.0,0.0
48.738,0.0,0.0,0.0,0.0,0.0,0.0
48.774,0.0,0.0,0.0,0.0,0.0,0.0
48.798,0.0,0.0,0.0,0.0,0.0,0.0
48.846000000000004,0.0,0.0,0.0,0.0,0.0,0.0
48.87,0.0,0.0,0.0,0.0,0.0,0.0
48.914,0.0,0.0,0.0,0.0,0.0,0.0
48.942,0.0,0.0,0.0,0.0,0.0,0.0
48.982,0.0,0.0,0.0,0.0,0.0,0.0
49.01,0.0,0.0,0.0,0.0,0.0,0.0
49.046,0.0,0.0,0.0,0.0,0.0,0.0
49.078,0.0,0.0,0.0,0.0,0.0,0.0
49.106,0.0,0.0,0.0,0.0,0.0,0.0
49.146,0.0,0.0,0.0,0.0,0.0,0.0
49.182,0.0,0.0,0.0,0.0,0.0,0.0
49.194,0.0,0.0,0.0,0.0,0.0,0.0
49.246,0.0,0.0,0.0,0.0,0.0,0.0
49.282,0.0,0.0,0.0,0.0,0.0,0.0
49.302,0.0,0.0,0.0,0.0,0.0,0.0
49.346,0.0,0.0,0.0,0.0,0.0,0.0
49.378,0.0,0.0,0.0,0.0,0.0,0.0
49.402,0.0,0.0,0.0,0.0,0.0,0.0
49.434,0.0,0.0,0.0,0.0,0.0,0.0
49.474,0.0,0.0,0.0,0.0,0.0,0.0
49.506,0.0,0.0,0.0,0.0,0.0,0.0
49.534,0.0,0.0,0.0,0.0,0.0,0.0
49.582,0.0,0.0,0.0,0.0,0.0,0.0
49.61,0.0,0.0,0.0,0.0,0.0,0.0
49.638,0.0,0.0,0.0,0.0,0.0,0.0
49.674,0.0,0.0,0.0,0.0,0.0,0.0
49.71,0.0,0.0,0.0,0.0,0.0,0.0
49.742,0.0,0.0,0.0,0.0,0.0,0.0
49.774,0.0,0.0,0.0,0.0,0.0,0.0
49.81,0.0,0.0,0.0,0.0,0.0,0.0
49.846000000000004,0.0,0.0,0.0,0.0,0.0,0.0
49.882,0.0,0.0,0.0,0.0,0.0,0.0
49.906,0.0,0.0,0.0,0.0,0.0,0.0
49.946,0.0,0.0,0.0,0.0,0.0,0.0
49.978,0.0,0.0,0.0,0.0,0.0,0.0
50.014,0.0,0.0,0.0,0.0,0.0,0.0
50.046,0.0,0.0,0.0,0.0,0.0,0.0
50.074,0.0,0.0,0.0,0.0,0.0,0.0
50.114,0.0,0.0,0.0,0.0,0.0,0.0
50.138,0.0,0.0,0.0,0.0,0.0,0.0
50.166,0.0,0.0,0.0,0.0,0.0,0.0
50.214,0.0,0.0,0.0,0.0,0.0,0.0
50.234,0.0,0.0,0.0,0.0,0.0,0.0
50.27,0.0,0.0,0.0,0.0,0.0,0.0
50.298,0.0,0.0,0.0,0.0,0.0,0.0
50.338,0.0,0.0,0.0,0.0,0.0,0.0
50.366,0.0,0.0,0.0,0.0,0.0,0.0
50.414,0.0,0.0,0.0,0.0,0.0,0.0
50.442,0.0,0.0,0.0,0.0,0.0,0.0
50.47,0.0,0.0,0.0,0.0,0.0,0.0
50.506,0.0,0.0,0.0,0.0,0.0,0.0
50.542,0.0,0.0,0.0,0.0,0.0,0.0
50.574,0.0,0.0,0.0,0.0,0.0,0.0
50.61,0.0,0.0,0.0,0.0,0.0,0.0
50.646,0.0,0.0,0.0,0.0,0.0,0.0
50.678,0.0,0.0,0.0,0.0,0.0,0.0
50.714,0.0,0.0,0.0,0.0,0.0,0.0
50.746,0.0,0.0,0.0,0.0,0.0,0.0
50.778,0.0,0.0,0.0,0.0,0.0,0.0
50.814,0.0,0.0,0.0,0.0,0.0,0.0
50.846000000000004,0.0,0.0,0.0,0.0,0.0,0.0
50.882,0.0,0.0,0.0,0.0,0.0,0.0
50.914,0.0,0.0,0.0,0.0,0.0,0.0
50.942,0.0,0.0,0.0,0.0,0.0,0.0
50.982,0.0,0.0,0.0,0.0,0.0,0.0
51.006,0.0,0.0,0.0,0.0,0.0,0.0
51.046,0.0,0.0,0.0,0.0,0.0,0.0
51.066,0.0,0.0,0.0,0.0,0.0,0.0
51.102,0.0,0.0,0.0,0.0,0.0,0.0
51.146,0.0,0.0,0.0,0.0,0.0,0.0
51.17,0.0,0.0,0.0,0.0,0.0,0.0
51.198,0.0,0.0,0.0,0.0,0.0,0.0
51.23,0.0,0.0,0.0,0.0,0.0,0.0
51.27,0.0,0.0,0.0,0.0,0.0,0.0
51.302,0.0,0.0,0.0,0.0,0.0,0.0
51.342,0.0,0.0,0.0,0.0,0.0,0.0
51.374,0.0,0.0,0.0,0.0,0.0,0.0
51.402,0.0,0.0,0.0,0.0,0.0,0.0
51.446,0.0,0.0,0.0,0.0,0.0,0.0
51.478,0.0,0.0,0.0,0.0,0.0,0.0
51.506,0.0,0.0,0.0,0.0,0.0,0.0
51.53,0.0,0.0,0.0,0.0,0.0,0.0
51.578,0.0,0.0,0.0,0.0,0.0,0.0
51.606,0.0,0.0,0.0,0.0,0.0,0.0
51.646,0.0,0.0,0.0,0.0,0.0,0.0
51.682,0.0,0.0,0.0,0.0,0.0,0.0
51.714,0.0,0.0,0.0,0.0,0.0,0.0
51.746,0.0,0.0,0.0,0.0,0.0,0.0
51.774,0.0,0.0,0.0,0.0,0.0,0.0
51.81,0.0,0.0,0.0,0.0,0.0,0.0
51.846000000000004,0.0,0.0,0.0,0.0,0.0,0.0
51.882,0.0,0.0,0.0,0.0,0.0,0.0
51.91,0.0,0.0,0.0,0.0,0.0,0.0
51.942,0.0,0.0,0.0,0.0,0.0,0.0
51.974,0.0,0.0,0.0,0.0,0.0,0.0
51.998,0.0,0.0,0.0,0.0,0.0,0.0
52.038,0.0,0.0,0.0,0.0,0.0,0.0
52.07,0.0,0.0,0.0,0.0,0.0,0.0
52.102,0.0,0.0,0.0,0.0,0.0,0.0
52.146,0.0,0.0,0.0,0.0,0.0,0.0
52.182,0.0,0.0,0.0,0.0,0.0,0.0
52.206,0.0,0.0,0.0,0.0,0.0,0.0
52.234,0.0,0.0,0.0,0.0,0.0,0.0
52.282,0.0,0.0,0.0,0.0,0.0,0.0
52.306,0.0,0.0,0.0,0.0,0.0,0.0
52.338,0.0,0.0,0.0,0.0,0.0,0.0
52.382,0.0,0.0,0.0,0.0,0.0,0.0
52.414,0.0,0.0,0.0,0.0,0.0,0.0
52.442,0.0,0.0,0.0,0.0,0.0,0.0
52.482,0.0,0.0,0.0,0.0,0.0,0.0
52.514,0.0,0.0,0.0,0.0,0.0,0.0
52.542,0.0,0.0,0.0,0.0,0.0,0.0
52.582,0.0,0.0,0.0,0.0,0.0,0.0
52.61,0.0,0.0,0.0,0.0,0.0,0.0
52.646,0.0,0.0,0.0,0.0,0.0,0.0
52.682,0.0,0.0,0.0,0.0,0.0,0.0
52.71,0.0,0.0,0.0,0.0,0.0,0.0
52.746,0.0,0.0,0.0,0.0,0.0,0.0
52.782,0.0,0.0,0.0,0.0,0.0,0.0
52.814,0.0,0.0,0.0,0.0,0.0,0.0
52.846000000000004,0.0,0.0,0.0,0.0,0.0,0.0
52.87,0.0,0.0,0.0,0.0,0.0,0.0
52.91,0.0,0.0,0.0,0.0,0.0,0.0
52.934,0.0,0.0,0.0,0.0,0.0,0.0
52.982,0.0,0.0,0.0,0.0,0.0,0.0
53.002,0.0,0.0,0.0,0.0,0.0,0.0
53.034,0.0,0.0,0.0,0.0,0.0,0.0
53.066,0.0,0.0,0.0,0.0,0.0,0.0
53.106,0.0,0.0,0.0,0.0,0.0,0.0
53.138,0.0,0.0,0.0,0.0,0.0,0.0
53.17,0.0,0.0,0.0,0.0,0.0,0.0
53.21,0.0,0.0,0.0,0.0,0.0,0.0
53.238,0.0,0.0,0.0,0.0,0.0,0.0
53.27,0.0,0.0,0.0,0.0,0.0,0.0
53.298,0.0,0.0,0.0,0.0,0.0,0.0
53.346,0.0,0.0,0.0,0.0,0.0,0.0
53.374,0.0,0.0,0.0,0.0,0.0,0.0
53.398,0.0,0.0,0.0,0.0,0.0,0.0
53.446,0.0,0.0,0.0,0.0,0.0,0.0
53.474,0.0,0.0,0.0,0.0,0.0,0.0
53.506,0.0,0.0,0.0,0.0,0.0,0.0
53.538,0.0,0.0,0.0,0.0,0.0,0.0
53.582,0.0,0.0,0.0,0.0,0.0,0.0
53.614,0.0,0.0,0.0,0.0,0.0,0.0
53.646,0.0,0.0,0.0,0.0,0.0,0.0
53.682,0.0,0.0,0.0,0.0,0.0,0.0
53.714,0.0,0.0,0.0,0.0,0.0,0.0
53.746,0.0,0.0,0.0,0.0,0.0,0.0
53.782,0.0,0.0,0.0,0.0,0.0,0.0
53.81,0.0,0.0,0.0,0.0,0.0,0.0
53.846000000000004,0.0,0.0,0.0,0.0,0.0,0.0
53.866,0.0,0.0,0.0,0.0,0.0,0.0
53.902,0.0,0.0,0.0,0.0,0.0,0.0
53.946,0.0,0.0,0.0,0.0,0.0,0.0
53.97,0.0,0.0,0.0,0.0,0.0,0.0
53.998,0.0,0.0,0.0,0.0,0.0,0.0
54.042,0.0,0.0,0.0,0.0,0.0,0.0
54.074,0.0,0.0,0.0,0.0,0.0,0.0
54.102,0.0,0.0,0.0,0.0,0.0,0.0
54.146,0.0,0.0,0.0,0.0,0.0,0.0
54.174,0.0,0.0,0.0,0.0,0.0,0.0
54.206,0.0,0.0,0.0,0.0,0.0,0.0
54.246,0.0,0.0,0.0,0.0,0.0,0.0
54.282,0.0,0.0,0.0,0.0,0.0,0.0
54.306,0.0,0.0,0.0,0.0,0.0,0.0
54.346,0.0,0.0,0.0,0.0,0.0,0.0
54.382,0.0,0.0,0.0,0.0,0.0,0.0
54.414,0.0,0.0,0.0,0.0,0.0,0.0
54.43,0.0,0.0,0.0,0.0,0.0,0.0
54.482,0.0,0.0,0.0,0.0,0.0,0.0
54.498,0.0,0.0,0.0,0.0,0.0,0.0
54.542,0.0,0.0,0.0,0.0,0.0,0.0
54.582,0.0,0.0,0.0,0.0,0.0,0.0
54.602,0.0,0.0,0.0,0.0,0.0,0.0
54.646,0.0,0.0,0.0,0.0,0.0,0.0
54.682,0.0,0.0,0.0,0.0,0.0,0.0
54.698,0.0,0.0,0.0,0.0,0.0,0.0
54.746,0.0,0.0,0.0,0.0,0.0,0.0
54.778,0.0,0.0,0.0,0.0,0.0,0.0
54.802,0.0,0.0,0.0,0.0,0.0,0.0
54.838,0.0,0.0,0.0,0.0,0.0,0.0
54.862,0.0,0.0,0.0,0.0,0.0,0.0
54.902,0.0,0.0,0.0,0.0,0.0,0.0
54.934,0.0,0.0,0.0,0.0,0.0,0.0
54.974,0.0,0.0,0.0,0.0,0.0,0.0
55.006,0.0,0.0,0.0,0.0,0.0,0.0
55.034,0.0,0.0,0.0,0.0,0.0,0.0
55.078,0.0,0.0,0.0,0.0,0.0,0.0
55.11,0.0,0.0,0.0,0.0,0.0,0.0
55.138,0.0,0.0,0.0,0.0,0.0,0.0
55.174,0.0,0.0,0.0,0.0,0.0,0.0
55.214,0.0,0.0,0.0,0.0,0.0,0.0
55.238,0.0,0.0,0.0,0.0,0.0,0.0
55.282,0.0,0.0,0.0,0.0,0.0,0.0
55.302,0.0,0.0,0.0,0.0,0.0,0.0
55.346,0.0,0.0,0.0,0.0,0.0,0.0
55.378,0.0,0.0,0.0,0.0,0.0,0.0
55.41,0.0,0.0,0.0,0.0,0.0,0.0
55.446,0.0,0.0,0.0,0.0,0.0,0.0
55.462,0.0,0.0,0.0,0.0,0.0,0.0
55.506,0.0,0.0,0.0,0.0,0.0,0.0
55.546,0.46711182594299316,0.0,0.0,0.0,0.0,-0.004823740571737289
55.582,0.4609532356262207,0.0,0.0,0.0,0.0,-0.0013039072509855032
55.594,0.7717976570129395,0.0,0.0,0.0,0.0,-0.016587525606155396
55.646,0.7717976570129395,0.0,0.0,0.0,0.0,-0.016587525606155396
55.682,0.7717976570129395,0.0,0.0,0.0,0.0,-0.016587525606155396
55.698,1.0227535963058472,0.0,0.0,0.0,0.0,-0.01706671714782715
55.734,1.0227535963058472,0.0,0.0,0.0,0.0,-0.01706671714782715
55.774,1.0227535963058472,0.0,0.0,0.0,0.0,-0.01706671714782715
55.814,1.198395013809204,0.0,0.0,0.0,0.0,-0.04185266047716141
55.83,1.198395013809204,0.0,0.0,0.0,0.0,-0.04185266047716141
55.866,1.198395013809204,0.0,0.0,0.0,0.0,-0.04185266047716141
55.914,1.370595932006836,0.0,0.0,0.0,0.0,-0.028292715549468994
55.942,1.370595932006836,0.0,0.0,0.0,0.0,-0.028292715549468994
55.958,1.370595932006836,0.0,0.0,0.0,0.0,-0.028292715549468994
56.014,1.5965449810028076,0.0,0.0,0.0,0.0,-0.039165910333395004
56.046,1.5965449810028076,0.0,0.0,0.0,0.0,-0.039165910333395004
56.074,1.5965449810028076,0.0,0.0,0.0,0.0,-0.039165910333395004
56.11,1.7064063549041748,0.0,0.0,0.0,0.0,-0.06293997168540955
56.146,1.7064063549041748,0.0,0.0,0.0,0.0,-0.06293997168540955
56.178,1.7064063549041748,0.0,0.0,0.0,0.0,-0.06293997168540955
56.214,1.815539836883545,0.0,0.0,0.0,0.0,-0.08667272329330444
56.242,1.815539836883545,0.0,0.0,0.0,0.0,-0.08667272329330444
56.282,1.815539836883545,0.0,0.0,0.0,0.0,-0.08667272329330444
56.314,1.8596078157424927,0.0,0.0,0.0,0.0,-0.08267070353031158
56.346,1.8596078157424927,0.0,0.0,0.0,0.0,-0.08267070353031158
56.382,1.8596078157424927,0.0,0.0,0.0,0.0,-0.08267070353031158
56.406,1.9732882976531982,0.0,0.0,0.0,0.0,-0.10003643482923508
56.446,1.9732882976531982,0.0,0.0,0.0,0.0,-0.10003643482923508
56.482,1.985269546508789,0.0,0.0,0.0,0.0,-0.10746797919273376
56.506,2.0563626289367676,0.0,0.0,0.0,0.0,-0.11970491707324982
56.546,2.0563626289367676,0.0,0.0,0.0,0.0,-0.11970491707324982
56.566,2.0563626289367676,0.0,0.0,0.0,0.0,-0.11970491707324982
56.606,2.241668462753296,0.0,0.0,0.0,0.0,-0.13153089582920074
56.646,2.241668462753296,0.0,0.0,0.0,0.0,-0.13153089582920074
56.666,2.241668462753296,0.0,0.0,0.0,0.0,-0.13153089582920074
56.698,2.200432300567627,0.0,0.0,0.0,0.0,-0.13114003837108612
56.73,2.3146462440490723,0.0,0.0,0.0,0.0,-0.14691652357578278
56.77,2.3146462440490723,0.0,0.0,0.0,0.0,-0.14691652357578278
56.802,2.3525502681732178,0.0,0.0,0.0,0.0,-0.1780802309513092
56.846000000000004,2.3525502681732178,0.0,0.0,0.0,0.0,-0.1780802309513092
56.874,2.3525502681732178,0.0,0.0,0.0,0.0,-0.1780802309513092
56.902,2.485250949859619,0.0,0.0,0.0,0.0,-0.1767662763595581
56.946,2.485250949859619,0.0,0.0,0.0,0.0,-0.1767662763595581
56.978,2.485250949859619,0.0,0.0,0.0,0.0,-0.1767662763595581
57.006,2.498720169067383,0.0,0.0,0.0,0.0,-0.17134171724319458
57.046,2.498720169067383,0.0,0.0,0.0,0.0,-0.17134171724319458
57.07,2.498720169067383,0.0,0.0,0.0,0.0,-0.17134171724319458
57.094,2.4751248359680176,0.0,0.0,0.0,0.0,-0.18597859144210815
57.146,2.4751248359680176,0.0,0.0,0.0,0.0,-0.18597859144210815
57.182,2.6079652309417725,0.0,0.0,0.0,0.0,-0.16466055810451508
57.214,2.6833341121673584,0.0,0.0,0.0,0.0,-0.1835915595293045
57.23,2.6833341121673584,0.0,0.0,0.0,0.0,-0.1835915595293045
57.27,2.6833341121673584,0.0,0.0,0.0,0.0,-0.1835915595293045
57.314,2.7284202575683594,0.0,0.0,0.0,0.0,-0.19494178891181946
57.338,2.7284202575683594,0.0,0.0,0.0,0.0,-0.19494178891181946
57.382,2.80682635307312,0.0,0.0,0.0,0.0,-0.20325081050395966
57.406,2.8482987880706787,0.0,0.0,0.0,0.0,-0.20913025736808777
57.446,2.8482987880706787,0.0,0.0,0.0,0.0,-0.20913025736808777
57.482,2.8482987880706787,0.0,0.0,0.0,0.0,-0.20913025736808777
57.498,2.827742338180542,0.0,0.0,0.0,0.0,-0.20836584270000458
57.546,2.827742338180542,0.0,0.0,0.0,0.0,-0.20836584270000458
57.562,2.827742338180542,0.0,0.0,0.0,0.0,-0.20836584270000458
57.602,2.738670587539673,0.0,0.0,0.0,0.0,-0.17270147800445557
57.642,2.738670587539673,0.0,0.0,0.0,0.0,-0.17270147800445557
57.682,2.738670587539673,0.0,0.0,0.0,0.0,-0.17270147800445557
57.706,2.9253273010253906,0.0,0.0,0.0,0.0,-0.18577861785888672
57.734,2.9253273010253906,0.0,0.0,0.0,0.0,-0.18577861785888672
57.782,2.9253273010253906,0.0,0.0,0.0,0.0,-0.18577861785888672
57.81,3.1683592796325684,0.0,0.0,0.0,0.0,-0.19045540690422058
57.838,3.1683592796325684,0.0,0.0,0.0,0.0,-0.19045540690422058
57.882,3.1683592796325684,0.0,0.0,0.0,0.0,-0.19045540690422058
57.902,3.098578453063965,0.0,0.0,0.0,0.0,-0.2170921117067337
57.942,3.098578453063965,0.0,0.0,0.0,0.0,-0.2170921117067337
57.97,3.098578453063965,0.0,0.0,0.0,0.0,-0.2170921117067337
57.998,3.161951780319214,0.0,0.0,0.0,0.0,-0.19244036078453064
58.042,3.161951780319214,0.0,0.0,0.0,0.0,-0.19244036078453064
58.078,3.161951780319214,0.0,0.0,0.0,0.0,-0.19244036078453064
58.11,3.0599653720855713,0.0,0.0,0.0,0.0,-0.22935308516025543
58.146,3.0599653720855713,0.0,0.0,0.0,0.0,-0.22935308516025543
58.174,3.0599653720855713,0.0,0.0,0.0,0.0,-0.22935308516025543
58.214,3.272303819656372,0.0,0.0,0.0,0.0,-0.2154749631881714
58.234,3.272303819656372,0.0,0.0,0.0,0.0,-0.2154749631881714
58.282,3.272303819656372,0.0,0.0,0.0,0.0,-0.2154749631881714
58.314,3.3698673248291016,0.0,0.0,0.0,0.0,-0.2450290322303772
58.346,3.3698673248291016,0.0,0.0,0.0,0.0,-0.2450290322303772
58.374,3.3698673248291016,0.0,0.0,0.0,0.0,-0.2450290322303772
58.406,3.313377857208252,0.0,0.0,0.0,0.0,-0.2241213321685791
58.434,3.313377857208252,0.0,0.0,0.0,0.0,-0.2241213321685791
58.47,3.313377857208252,0.0,0.0,0.0,0.0,-0.2241213321685791
58.506,3.608276844024658,0.0,0.0,0.0,0.0,-0.26869285106658936
58.534,3.608276844024658,0.0,0.0,0.0,0.0,-0.26869285106658936
58.566,3.608276844024658,0.0,0.0,0.0,0.0,-0.26869285106658936
58.614,3.5746607780456543,0.0,0.0,0.0,0.0,-0.20626284182071686
58.638,3.5746607780456543,0.0,0.0,0.0,0.0,-0.20626284182071686
58.666,3.5746607780456543,0.0,0.0,0.0,0.0,-0.20626284182071686
58.706,3.406201124191284,0.0,0.0,0.0,0.0,-0.22672268748283386
58.742,3.406201124191284,0.0,0.0,0.0,0.0,-0.22672268748283386
58.77,3.406201124191284,0.0,0.0,0.0,0.0,-0.22672268748283386
58.814,3.5380048751831055,0.0,0.0,0.0,0.0,-0.16914942860603333
58.842,3.5380048751831055,0.0,0.0,0.0,0.0,-0.16914942860603333
58.874,3.5380048751831055,0.0,0.0,0.0,0.0,-0.16914942860603333
58.914,3.6262412071228027,0.0,0.0,0.0,0.0,-0.1884053498506546
58.946,3.6262412071228027,0.0,0.0,0.0,0.0,-0.1884053498506546
58.978,3.6262412071228027,0.0,0.0,0.0,0.0,-0.1884053498506546
59.006,3.694286346435547,0.0,0.0,0.0,0.0,-0.1613309532403946
59.046,3.694286346435547,0.0,0.0,0.0,0.0,-0.1613309532403946
59.07,3.694286346435547,0.0,0.0,0.0,0.0,-0.1613309532403946
59.098,3.7513656616210938,0.0,0.0,0.0,0.0,-0.19676026701927185
59.146,3.7513656616210938,0.0,0.0,0.0,0.0,-0.19676026701927185
59.182,3.7513656616210938,0.0,0.0,0.0,0.0,-0.19676026701927185
59.214,3.975647449493408,0.0,0.0,0.0,0.0,-0.15006066858768463
59.246,3.975647449493408,0.0,0.0,0.0,0.0,-0.15006066858768463
59.27,3.975647449493408,0.0,0.0,0.0,0.0,-0.15006066858768463
59.302,3.999174118041992,0.0,0.0,0.0,0.0,-0.19108176231384277
59.346,3.999174118041992,0.0,0.0,0.0,0.0,-0.19108176231384277
59.366,3.999174118041992,0.0,0.0,0.0,0.0,-0.19108176231384277
59.414,3.586289167404175,0.0,0.0,0.0,0.0,-0.16621604561805725
59.442,3.586289167404175,0.0,0.0,0.0,0.0,-0.16621604561805725
59.47,3.586289167404175,0.0,0.0,0.0,0.0,-0.16621604561805725
59.498,3.743828296661377,0.0,0.0,0.0,0.0,-0.16723325848579407
59.546,3.743828296661377,0.0,0.0,0.0,0.0,-0.16723325848579407
59.574,3.743828296661377,0.0,0.0,0.0,0.0,-0.16723325848579407
59.602,3.7750470638275146,0.0,0.0,0.0,0.0,-0.17071527242660522
59.646,3.7750470638275146,0.0,0.0,0.0,0.0,-0.17071527242660522
59.67,3.7750470638275146,0.0,0.0,0.0,0.0,-0.17071527242660522
59.706,3.8929898738861084,0.0,0.0,0.0,0.0,-0.14536115527153015
59.746,3.8929898738861084,0.0,0.0,0.0,0.0,-0.14536115527153015
59.782,3.8929898738861084,0.0,0.0,0.0,0.0,-0.14536115527153015
59.81,4.016548156738281,0.0,0.0,0.0,0.0,-0.12745438516139984
59.846000000000004,4.016548156738281,0.0,0.0,0.0,0.0,-0.12745438516139984
59.882,4.016548156738281,0.0,0.0,0.0,0.0,-0.12745438516139984
59.914,4.173451900482178,0.0,0.0,0.0,0.0,-0.08669307082891464
59.946,4.173451900482178,0.0,0.0,0.0,0.0,-0.08669307082891464
59.974,4.173451900482178,0.0,0.0,0.0,0.0,-0.08669307082891464
